age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
35,179,78,84,80,18,39,62,57,45,99,46,81,62,59,16,210
38,170,74,85,83,17,37,57,58,42,94,43,75,63,55,17,211
39,183,69,82,77,18,38,59,55,46,94,41,84,62,59,19,200
38,160,48,71,68,16,35,53,46,37,80,38,71,57,54,16,177
36,170,70,92,86,17,35,57,56,44,96,43,76,63,57,20,221
38,171,65,87,84,16,37,58,53,42,88,42,78,58,59,18,213
36,173,68,81,77,17,37,57,57,49,93,45,77,61,57,19,203
36,174,74,89,87,17,36,56,57,45,96,44,79,63,56,20,220
37,177,68,86,80,17,37,58,55,46,96,42,80,61,57,20,208
38,168,73,91,90,18,38,57,57,42,97,44,73,60,59,19,225
38,182,72,86,80,18,35,60,55,44,99,43,84,64,57,19,209
37,172,67,81,77,18,36,58,57,43,95,44,77,64,57,20,202
36,174,70,88,85,16,37,58,55,41,96,44,75,64,62,22,217
38,174,88,102,98,18,43,60,63,45,103,49,78,62,59,17,249
35,160,68,88,86,17,35,53,57,41,97,44,70,59,57,18,218
35,168,61,77,72,17,34,53,53,43,92,42,73,61,55,19,191
39,169,69,86,80,17,38,56,55,40,96,45,76,62,58,21,211
34,171,70,87,86,17,36,57,57,44,94,44,79,61,56,17,217
32,173,73,86,81,17,36,60,59,42,96,43,79,61,60,18,210
32,174,74,86,83,18,36,60,58,44,96,47,79,63,57,18,216
30,166,70,90,89,17,40,53,63,47,97,47,73,59,60,16,226
36,171,50,69,66,16,33,57,48,43,85,39,77,61,55,17,174
33,166,58,77,73,17,36,55,53,42,91,41,75,59,56,19,191
35,184,83,91,84,19,41,60,61,47,100,47,85,63,59,20,222
33,180,71,85,79,17,35,57,55,45,96,43,83,61,60,19,207
31,186,73,87,81,18,35,63,58,42,98,42,86,65,59,19,210
37,167,66,84,79,19,37,56,52,43,92,43,76,57,58,17,206
37,173,70,84,82,17,35,56,55,46,96,41,77,66,57,22,207
35,170,65,81,79,17,38,56,55,44,92,44,75,63,59,17,204
34,172,56,73,69,16,34,58,49,45,87,40,77,64,57,19,182
39,171,68,87,86,17,38,57,55,46,93,43,75,58,57,16,216
31,171,61,77,75,16,33,56,54,43,92,40,79,61,57,19,192
30,177,66,78,73,17,37,59,54,43,94,44,79,65,57,21,195
36,184,90,103,102,18,39,62,60,43,105,49,82,67,59,25,254
34,171,67,85,83,17,37,58,58,45,93,42,74,62,55,19,210
32,176,77,87,86,18,39,58,63,44,100,46,79,63,58,20,219
39,173,61,89,85,18,36,59,59,44,98,45,79,64,56,23,219
29,170,84,94,94,18,38,56,63,45,105,46,74,62,59,17,234
30,169,56,71,68,16,34,56,48,39,88,40,76,62,58,19,179
30,176,68,81,78,17,35,59,54,45,94,44,81,63,58,19,203
19,168,58,73,72,18,35,56,54,45,80,43,74,22,57,26,188
19,174,65,81,79,17,36,58,57,46,93,41,78,23,57,29,201
23,174,75,89,86,18,39,56,60,47,98,42,78,23,58,30,217
23,165,49,65,64,17,33,52,53,42,83,48,73,23,54,25,177
22,174,60,75,72,18,35,57,51,46,91,43,81,25,56,26,190
21,174,58,75,73,17,37,56,57,44,88,42,78,24,59,26,190
19,172,59,73,72,18,34,55,58,46,89,39,78,23,56,24,184
19,181,61,74,72,18,35,60,51,50,92,41,82,26,57,26,187
19,175,74,88,82,18,37,60,62,46,98,43,80,24,56,29,213
26,179,73,84,80,18,38,58,59,48,98,42,79,22,55,28,206
28,178,84,84,82,20,41,59,63,47,102,41,76,25,60,28,207
26,179,93,92,90,20,42,61,69,50,104,38,79,24,59,29,220
19,168,68,85,81,18,35,57,64,43,97,37,75,21,55,27,203
20,180,85,92,89,18,39,61,64,52,108,42,84,23,57,27,223
22,177,80,86,83,19,39,59,61,49,98,42,78,27,57,29,211
27,168,56,72,73,17,36,57,50,44,87,50,77,25,58,25,195
22,175,71,83,77,18,37,59,64,42,97,43,75,25,60,28,203
19,180,57,73,70,17,35,60,53,45,88,43,83,24,56,29,186
23,163,56,78,75,16,36,51,58,41,89,38,67,22,56,27,191
20,176,76,83,81,18,37,59,64,44,97,42,80,24,60,25,206
18,179,69,78,76,18,37,60,58,49,95,40,83,22,60,26,194
28,162,68,92,87,17,37,53,65,43,97,43,69,25,56,25,222
16,170,89,97,95,20,41,56,70,48,108,46,76,26,56,29,238
17,172,60,76,75,18,36,56,56,45,90,42,79,25,55,25,193
18,174,70,88,85,18,39,57,63,46,95,44,77,26,60,27,217
19,176,63,74,73,17,36,57,57,45,95,45,80,23,56,27,192
19,173,73,91,85,18,38,59,59,43,99,44,80,23,61,27,220
19,173,66,75,73,18,37,58,58,45,94,42,80,26,59,23,190
23,184,75,84,84,18,38,62,60,48,98,42,86,25,60,25,210
46,170,65,84,82,18,37,56,55,45,95,38,78,21,65,24,204
21,166,58,76,76,17,35,57,55,42,89,44,77,26,58,20,196
21,170,56,71,70,18,34,57,51,42,87,39,82,25,60,23,180
59,166,74,94,93,19,40,55,57,43,96,44,73,22,57,26,231
20,173,60,76,74,17,35,57,56,43,93,39,80,24,55,23,189
25,179,72,88,78,18,35,61,62,43,97,42,80,23,58,27,208
20,171,61,74,72,18,37,55,55,45,89,40,76,27,56,24,186
22,179,64,71,70,19,35,59,52,45,93,34,83,26,55,22,175
22,180,64,77,75,18,36,60,57,44,94,34,85,25,56,23,186
23,178,65,81,77,17,38,60,55,45,91,37,86,27,58,23,195
27,177,90,94,94,20,41,58,68,46,108,34,80,28,59,23,222
27,156,65,87,87,18,37,54,58,40,94,43,69,29,58,25,217
19,170,69,87,86,18,36,55,58,44,94,37,76,29,57,24,210
19,171,56,68,66,18,36,56,51,42,87,36,80,25,55,23,170
19,173,69,86,82,19,38,60,58,45,94,40,82,27,58,26,208
22,175,71,84,81,18,37,59,59,45,95,35,83,26,57,24,200
26,174,63,0,0,0,0,60,0,47,92,34,83,24,58,22,34
24,180,71,84,81,19,38,60,58,47,94,43,88,24,57,25,208
21,174,63,75,71,17,34,57,57,46,93,42,82,26,59,24,188
27,166,56,77,75,16,35,56,54,43,90,45,80,24,57,21,197
26,180,77,86,84,19,38,50,60,45,101,44,84,24,60,23,214
27,168,80,96,94,19,37,54,67,43,103,41,73,26,58,27,231
29,170,113,123,125,21,52,58,72,47,123,40,77,25,60,25,288
23,177,74,86,83,18,37,61,58,46,99,40,83,23,60,25,209
42,172,64,85,86,17,38,57,55,45,92,40,81,22,56,24,211
56,154,52,77,76,18,39,51,51,37,88,39,71,24,56,22,192
52,166,70,93,90,19,39,54,58,44,97,42,76,27,59,24,225
42,170,60,85,84,17,41,56,53,47,91,43,79,25,56,22,212
36,171,67,91,84,17,37,58,59,45,95,41,76,24,59,25,216
28,174,78,93,89,19,42,59,60,44,98,41,82,24,58,26,223
54,165,64,88,90,18,38,53,53,42,91,37,74,22,58,25,215
44,171,74,95,94,18,40,58,60,41,97,43,77,25,57,26,232
48,182,81,93,93,18,42,61,59,45,97,43,86,25,60,23,229
58,163,75,97,99,19,40,54,60,44,99,44,73,22,57,23,240
54,169,75,97,98,18,39,58,60,44,98,43,79,26,58,26,238
54,164,71,96,94,19,40,56,56,41,93,44,78,26,58,25,234
26,160,53,73,72,16,34,54,53,42,86,44,75,23,56,21,189
30,175,80,89,89,19,38,58,63,45,102,44,80,25,58,26,222
40,173,64,80,77,17,36,56,55,46,93,41,79,24,57,25,198
49,167,72,87,87,19,42,56,60,48,94,45,79,26,59,22,219
40,171,63,83,82,17,36,55,55,43,91,39,77,23,56,24,204
39,166,66,89,88,18,38,54,55,45,92,43,74,24,55,23,220
54,165,74,96,98,18,39,56,63,42,100,39,75,28,55,24,233
35,167,72,90,86,18,38,53,60,43,100,43,75,24,55,26,219
37,170,72,89,88,18,40,57,58,45,96,48,76,24,56,24,225
49,169,72,88,88,20,43,52,63,46,93,45,76,28,56,24,221
51,171,63,77,74,18,36,56,57,43,94,44,78,26,57,26,195
27,171,64,75,74,17,36,57,55,43,93,43,78,25,55,25,192
27,161,54,74,73,17,34,55,55,41,86,40,76,26,55,23,187
39,173,61,77,77,18,36,59,53,43,90,42,82,24,57,22,196
41,155,56,83,83,18,35,52,56,41,90,45,70,26,54,24,211
38,173,76,89,86,75,40,56,60,44,98,46,81,26,56,27,221
50,167,67,87,87,18,38,55,58,46,93,42,76,22,54,25,216
48,168,64,83,82,18,37,57,59,41,92,39,78,24,54,24,204
46,166,66,85,85,19,38,55,57,42,95,45,76,24,57,24,215
54,156,55,86,85,17,37,52,51,42,88,42,72,26,56,22,213
22,173,69,85,83,19,37,60,60,47,96,40,83,23,53,25,208
47,167,78,96,96,19,41,57,60,46,99,40,74,23,56,25,232
38,166,82,99,101,18,41,53,68,46,99,44,73,25,57,22,244
31,168,77,98,97,19,37,55,67,44,100,42,75,26,55,26,237
48,177,77,92,90,19,42,58,64,47,100,46,80,25,57,26,228
25,160,61,76,73,17,33,54,60,42,92,38,74,25,56,23,187
47,167,72,91,92,19,39,53,59,46,97,37,75,25,57,25,220
33,172,65,82,79,17,37,56,55,45,104,35,77,25,57,24,196
47,174,86,98,101,19,42,59,62,47,99,33,80,26,57,26,232
43,167,57,78,75,17,35,56,53,41,89,37,76,24,56,23,190
48,168,76,89,90,18,39,54,62,43,97,31,75,21,56,24,210
31,169,71,88,88,19,40,56,61,45,96,40,76,28,58,23,216
27,170,73,91,86,18,39,57,61,46,97,33,76,23,57,29,210
47,168,69,87,88,19,40,57,64,42,96,35,78,24,56,25,210
29,170,73,87,84,17,39,57,63,46,100,38,80,24,58,25,209
27,169,49,63,63,17,34,55,48,43,96,38,78,24,53,22,164
26,178,101,107,107,19,40,61,69,49,111,41,83,25,57,24,255
39,176,79,90,89,19,38,58,66,43,102,43,79,23,57,28,222
46,159,76,98,97,21,43,51,67,45,98,41,67,24,57,26,236
23,176,80,88,88,19,37,58,64,47,100,42,80,23,57,25,218
41,173,71,89,88,18,36,57,61,45,95,45,81,27,56,26,222
48,171,73,89,89,20,42,55,56,46,97,40,78,26,57,24,218
50,175,83,93,93,21,40,57,64,45,95,29,79,19,58,26,215
44,170,91,109,103,20,42,56,69,43,106,43,75,25,58,26,255
23,169,63,80,77,17,38,56,54,47,91,44,79,26,54,22,201
21,169,58,76,74,17,35,58,54,42,90,42,78,24,56,24,192
31,164,67,79,78,18,37,53,58,47,93,38,72,22,54,24,195
43,173,78,89,87,19,41,56,63,44,98,38,76,22,58,26,214
27,169,60,73,73,18,37,56,52,45,90,39,78,24,53,23,185
22,166,55,72,71,18,35,57,50,43,86,40,75,23,56,23,183
22,179,79,88,87,20,39,62,63,46,99,37,85,21,59,25,212
41,177,73,87,85,19,40,57,57,46,98,39,79,24,53,26,211
39,172,83,99,97,19,41,59,64,45,102,38,79,21,57,25,234
29,171,58,77,76,18,35,57,53,39,91,41,76,23,56,25,194
42,170,75,91,91,19,40,53,65,44,97,27,76,21,57,28,209
34,169,86,99,99,20,44,57,70,47,100,45,75,25,58,25,243
34,178,64,74,74,18,38,59,54,42,92,43,83,26,57,25,191
27,171,73,86,83,19,39,55,64,47,93,32,77,27,59,25,201
33,175,71,81,80,18,40,57,57,45,94,27,82,21,55,23,188
45,165,66,88,88,18,38,54,56,43,93,31,73,22,57,24,207
47,170,70,88,88,18,39,57,61,42,91,36,79,27,56,23,212
38,174,83,95,95,20,43,57,64,46,95,36,79,25,57,27,226
52,164,67,87,90,19,39,51,62,40,94,42,73,25,58,26,219
48,164,68,86,86,19,42,55,63,44,92,36,72,23,56,25,208
29,174,81,92,92,19,40,57,63,46,96,42,79,28,58,26,226
45,170,71,88,86,18,40,56,63,42,95,34,78,27,57,24,208
55,162,66,82,82,18,39,54,60,42,92,40,75,30,57,23,204
43,168,62,83,80,18,37,56,54,41,91,34,79,28,55,22,197
39,175,77,94,96,18,40,57,64,47,96,41,81,29,55,23,231
31,171,72,90,86,18,37,56,60,43,98,37,76,21,58,25,213
50,177,73,88,88,19,37,58,58,41,97,41,84,24,57,23,217
54,166,60,84,83,18,39,55,54,40,89,42,74,22,57,24,209
37,172,71,83,82,19,38,56,58,44,96,40,79,23,57,27,205
49,169,65,78,76,19,38,55,55,46,93,38,79,23,56,23,192
37,162,72,89,93,18,41,54,67,44,97,40,71,23,59,29,222
60,158,56,82,82,18,35,53,55,35,87,38,72,23,55,24,202
12,145,37,61,59,11,25,38,44,38,64,36,82,22,54,20,156
25,180,70,75,71,15,35,61,52,47,98,38,82,21,57,27,184
21,174,74,83,81,14,36,64,58,47,98,35,85,24,55,25,199
21,172,72,89,84,14,37,58,58,46,97,37,80,23,60,27,210
10,137,29,56,53,11,25,46,39,36,68,33,65,27,52,21,142
22,179,82,82,81,16,36,60,58,45,99,41,83,26,59,25,204
25,173,73,77,75,15,35,57,56,46,94,33,82,26,59,26,185
23,176,66,76,71,14,34,58,54,44,94,37,81,25,57,28,184
18,173,75,92,86,14,37,57,56,39,98,42,80,26,58,27,220
19,171,59,73,70,13,33,56,54,43,88,34,80,23,58,25,177
26,175,60,70,67,14,33,60,51,40,86,36,83,27,57,27,173
26,172,67,79,69,14,33,57,54,44,93,39,82,28,54,30,187
27,177,62,73,72,14,34,57,54,39,90,38,83,22,58,25,183
25,182,77,83,77,15,35,60,57,46,101,39,82,24,57,34,199
23,175,78,81,79,14,35,59,61,46,103,33,82,25,57,29,193
24,188,82,88,82,15,35,61,59,45,102,37,88,25,59,35,207
9,131,36,69,66,10,29,43,45,35,75,37,63,25,53,21,172
24,180,74,81,79,13,35,58,61,44,98,43,83,26,59,31,203
31,180,68,79,75,15,34,56,53,43,94,40,80,24,59,27,194
26,167,58,71,70,14,33,57,51,42,89,39,78,26,58,27,180
24,176,64,67,66,13,34,59,53,42,92,38,80,26,57,33,171
25,170,58,68,67,14,33,57,48,42,89,39,74,26,56,28,174
25,170,70,79,78,14,34,56,55,44,92,39,77,26,57,25,196
25,186,85,85,83,14,36,64,57,47,100,40,88,27,58,27,208
24,176,63,72,69,14,34,59,52,47,92,36,81,26,58,28,177
24,170,58,68,67,13,32,55,53,46,85,39,79,23,56,26,174
24,178,70,75,74,14,35,60,53,43,94,37,83,25,59,25,186
20,181,63,68,67,15,33,61,56,45,88,36,86,26,57,25,171
20,183,71,74,73,13,38,63,58,47,93,35,89,28,60,29,182
21,172,60,68,67,13,33,56,50,42,90,31,78,21,59,27,166
21,178,70,76,73,15,33,58,56,46,96,45,81,29,58,27,194
19,177,64,76,72,14,34,59,52,43,91,43,82,27,58,24,191
19,168,76,86,80,14,35,54,62,41,100,47,75,27,57,29,213
19,191,76,81,75,14,33,63,55,41,99,42,88,26,59,31,198
19,174,76,81,79,15,35,57,59,45,98,41,81,28,58,25,201
36,164,73,90,88,15,38,56,64,43,97,39,75,24,55,26,217
20,161,53,68,66,13,33,54,48,40,86,42,72,26,58,25,176
21,168,58,74,73,13,33,55,56,44,90,37,80,24,60,26,184
22,168,74,84,78,13,34,55,67,43,100,42,75,27,57,31,204
20,172,66,75,74,14,35,57,55,45,89,40,79,24,56,26,189
21,163,55,71,69,13,36,55,52,49,85,39,76,28,56,24,179
23,170,59,72,70,15,33,57,57,43,87,32,78,26,57,26,174
18,168,56,67,64,13,33,55,49,38,86,33,77,27,56,26,164
31,169,71,86,85,14,38,58,54,43,96,40,75,26,57,27,211
24,173,60,73,71,14,36,60,49,42,87,35,82,24,57,27,179
24,163,61,77,75,13,37,54,55,44,93,43,73,30,55,25,195
53,165,66,85,83,14,37,58,57,39,93,34,73,26,57,26,202
16,160,50,65,63,11,30,54,51,38,84,31,76,21,56,25,159
21,170,70,82,78,14,35,55,56,48,94,42,78,32,55,27,202
12,146,40,72,70,12,27,51,46,36,81,40,70,28,55,20,182
12,133,33,61,61,11,28,43,44,33,72,34,60,26,53,21,156
24,173,80,88,84,15,40,59,60,46,97,32,81,28,59,29,204
74,158,60,91,88,14,36,54,54,39,89,37,72,21,55,27,216
24,167,92,107,105,15,42,55,66,45,107,38,72,25,59,27,250
26,162,69,85,85,14,35,54,58,45,95,37,73,25,58,26,207
23,176,68,75,75,14,35,57,57,47,93,37,80,27,59,28,187
23,165,58,75,74,13,33,57,55,42,89,33,79,25,56,24,182
20,163,73,83,80,13,35,53,60,42,95,38,74,26,57,26,201
24,179,69,77,73,15,34,60,54,45,93,36,83,28,57,29,186
25,171,60,75,73,12,35,58,54,44,91,40,78,25,57,26,188
28,169,66,77,74,14,33,55,57,44,94,37,72,28,59,30,188
9,129,33,67,65,10,25,43,47,34,73,35,59,26,52,21,167
24,177,67,75,70,15,33,59,53,45,93,33,82,27,58,32,178
23,174,61,71,68,13,31,58,53,44,90,37,79,30,54,28,176
74,165,66,84,85,15,35,57,54,40,92,39,76,28,57,26,208
23,173,65,70,70,13,33,58,52,43,90,41,79,24,59,27,181
23,166,59,75,73,13,35,58,51,45,87,39,78,27,58,24,187
20,174,72,84,82,13,35,59,53,48,93,37,78,23,0,27,203
20,160,60,74,72,14,34,53,54,42,91,38,69,23,59,25,184
23,176,74,80,78,13,36,59,63,44,97,38,79,32,58,28,196
23,175,59,71,69,13,31,57,52,46,93,38,78,24,56,25,178
23,179,68,81,73,15,33,60,53,41,96,35,81,23,56,28,189
21,167,73,85,80,15,34,54,61,43,100,32,72,23,58,28,197
58,161,63,85,85,14,36,56,50,41,91,36,70,29,58,25,206
9,137,37,68,65,11,29,47,47,34,77,34,64,25,54,23,167
23,176,66,80,76,13,36,60,55,40,93,38,79,25,59,27,194
25,159,82,102,102,16,41,52,68,46,104,35,69,25,56,23,239
20,164,56,67,66,13,32,56,56,39,84,38,71,25,56,28,171
20,174,63,73,71,14,34,59,55,42,93,37,78,25,56,27,181
19,168,62,69,67,15,33,57,54,39,94,23,76,18,57,27,159
21,173,63,76,73,13,31,62,55,42,95,34,78,30,55,28,183
23,169,54,69,66,14,34,56,49,42,87,39,76,27,53,25,174
25,178,67,73,70,15,33,59,53,44,94,38,79,26,56,28,181
19,168,60,74,70,14,32,53,54,44,91,37,75,25,57,25,181
20,171,84,91,86,16,39,57,62,45,104,40,75,27,59,29,217
20,177,64,77,73,13,32,59,52,42,94,40,79,26,56,28,190
22,176,71,78,78,14,36,57,60,46,97,31,76,26,59,29,187
24,173,74,85,80,14,36,61,57,43,93,36,77,26,58,28,201
24,178,80,82,80,14,34,58,60,45,99,42,78,26,61,28,204
19,176,59,70,69,13,33,46,51,57,91,35,88,24,59,27,174
19,167,54,70,68,13,32,56,48,40,86,35,73,24,57,26,173
19,166,60,72,67,14,32,55,53,40,93,31,72,22,56,27,170
23,171,41,54,54,13,29,57,40,36,77,35,79,25,55,25,143
23,174,67,79,75,15,33,59,58,45,94,38,76,23,57,28,192
23,173,58,72,71,13,33,55,51,43,89,35,76,26,58,23,178
23,176,73,77,76,16,34,62,55,45,95,36,80,24,55,26,189
23,166,63,73,71,13,32,54,57,42,93,36,73,25,56,27,180
21,176,62,71,70,14,36,60,50,47,91,27,82,21,58,25,168
43,165,67,80,78,14,36,52,56,39,93,39,71,28,58,26,197
17,165,49,65,63,12,31,53,46,38,85,42,75,28,54,24,170
8,127,27,57,55,10,25,40,41,32,67,40,56,24,53,21,152
13,157,42,63,60,12,29,52,45,39,78,40,75,26,56,21,163
15,171,60,76,72,13,33,57,54,44,89,40,81,24,54,26,188
16,175,56,66,62,14,33,55,48,42,89,41,81,27,57,26,169
16,170,80,87,86,14,38,58,68,43,107,44,76,27,59,28,217
25,166,85,93,94,15,38,54,67,44,105,41,73,26,58,25,228
19,170,60,69,68,14,32,57,53,43,92,38,76,26,55,27,175
19,173,60,72,71,15,32,58,52,45,89,37,81,25,55,26,180
18,167,65,75,73,14,34,57,60,42,92,36,79,22,57,25,184
11,135,31,62,58,10,27,44,43,35,70,38,62,26,52,23,158
9,130,28,57,57,10,24,41,41,33,68,39,59,24,51,21,153
20,175,68,76,73,13,34,58,56,42,94,42,79,24,58,27,191
20,173,81,93,87,14,38,57,63,40,103,39,77,23,60,29,219
20,163,73,88,86,14,37,53,65,43,101,35,68,25,57,28,209
20,168,50,69,66,13,31,56,47,40,84,38,74,23,55,27,173
20,172,76,88,83,14,36,59,60,47,97,41,77,23,59,26,212
11,144,38,65,61,11,27,48,47,34,76,35,68,24,54,22,161
16,170,66,77,73,14,34,56,56,44,92,42,77,24,56,28,192
17,169,74,81,79,14,35,60,62,45,97,41,81,24,58,28,201
16,174,72,81,80,13,34,59,57,44,97,38,82,24,59,27,199
33,163,59,72,72,14,33,54,51,40,91,40,72,28,56,26,184
39,166,60,76,74,13,32,58,52,40,90,39,74,23,57,25,189
33,166,63,79,77,14,36,54,57,43,91,36,72,25,56,29,192
26,169,65,79,78,14,35,58,57,44,93,36,79,25,59,24,193
23,175,60,71,70,14,33,57,51,42,91,36,80,23,57,26,177
56,160,57,79,76,15,34,52,51,40,91,38,68,24,57,24,193
66,158,64,87,87,14,37,52,57,43,90,36,67,29,57,27,210
71,165,70,97,93,14,40,56,57,39,96,37,75,24,57,27,227
20,176,68,77,75,13,32,58,58,45,96,37,78,28,57,26,189
24,173,57,69,66,14,33,56,48,42,88,37,77,23,56,26,172
69,154,61,84,85,16,36,55,53,39,92,38,66,21,56,25,207
65,173,72,89,87,15,41,62,57,43,96,43,80,26,59,26,219
68,158,64,89,88,14,37,55,51,38,91,42,72,26,56,25,219
68,172,75,90,92,15,37,60,54,40,96,43,77,24,59,29,225
64,168,66,83,82,14,37,56,53,39,91,42,73,24,58,26,207
67,154,58,82,86,13,35,52,55,40,88,45,69,26,56,24,213
26,184,84,86,82,15,37,64,63,47,101,43,82,25,57,30,211
23,180,82,83,81,15,36,61,61,47,100,41,84,28,59,26,205
32,175,77,86,83,15,35,58,59,45,97,48,82,26,58,25,217
30,170,67,82,80,13,34,59,55,42,95,47,76,28,59,25,209
20,178,65,75,70,14,34,60,55,44,92,44,82,24,55,27,189
24,174,71,74,73,14,35,61,56,44,91,38,80,25,58,26,185
40,170,65,77,76,14,36,57,54,42,90,39,76,25,56,26,192
33,169,69,73,74,15,35,57,54,46,93,36,77,24,57,24,183
55,158,65,80,80,15,36,51,53,44,91,37,69,26,58,24,197
35,164,83,93,98,15,39,53,69,46,100,43,70,26,59,26,234
24,174,76,82,80,14,35,59,58,46,96,42,78,27,56,25,204
27,171,63,70,69,14,33,54,58,42,91,44,75,25,57,28,183
35,175,77,82,80,14,36,58,58,43,98,40,79,25,60,26,202
30,182,89,97,95,15,42,63,63,49,103,42,82,29,58,28,234
25,171,70,80,79,13,35,59,57,44,93,43,78,26,57,24,202
31,167,65,83,82,13,34,55,54,42,93,48,72,29,57,27,213
23,177,80,84,80,15,36,59,60,44,101,42,79,25,59,29,206
23,167,65,75,74,13,35,57,56,42,93,34,76,23,56,24,183
23,177,75,77,75,14,35,61,57,43,97,32,80,21,60,26,184
29,171,70,78,76,14,35,58,54,44,96,39,77,25,56,26,193
27,168,71,84,81,14,35,57,58,47,97,37,76,24,54,27,202
30,173,74,82,83,14,37,56,58,43,99,39,77,23,59,25,204
19,166,64,76,74,13,34,57,53,38,89,36,75,26,58,25,186
44,173,69,85,82,14,35,57,53,41,94,41,78,25,60,29,208
46,162,64,84,80,14,36,57,54,42,93,44,72,25,56,26,208
30,176,100,103,102,16,39,59,69,46,105,42,77,25,59,29,247
39,163,68,82,83,15,36,52,58,44,92,42,70,22,56,25,207
15,155,45,67,63,12,29,48,49,41,81,41,78,24,57,23,171
15,152,40,62,60,12,28,47,46,37,77,41,71,27,55,21,163
32,176,90,90,90,15,40,61,67,47,93,40,78,26,60,29,220
27,166,71,84,83,14,36,56,57,43,93,37,74,21,57,25,204
27,171,59,70,68,14,32,58,49,46,86,43,77,26,56,26,181
27,170,51,67,64,16,32,57,45,42,85,39,77,24,55,25,170
37,173,59,71,70,13,33,55,52,40,88,42,74,26,58,28,183
59,174,55,70,70,14,35,58,42,37,86,35,80,24,58,27,175
61,167,77,100,96,15,37,57,62,43,97,40,74,25,59,29,236
36,178,106,105,106,17,44,59,73,49,110,35,77,23,60,31,246
39,169,87,97,96,15,40,56,62,43,101,39,74,26,59,30,232
25,168,73,88,84,14,34,55,59,46,97,34,71,27,57,28,206
58,169,63,82,78,14,35,56,54,43,90,34,74,24,59,26,194
71,169,51,71,64,13,35,58,42,40,85,38,79,27,57,27,173
24,175,65,73,72,14,34,57,52,41,92,38,79,23,59,26,183
66,159,66,85,90,16,37,55,53,41,92,35,70,27,57,25,210
71,160,65,89,85,14,37,54,52,44,90,37,70,25,56,29,211
60,165,72,91,91,15,40,53,59,43,95,38,73,23,60,25,220
70,158,63,86,88,13,36,53,54,40,92,37,68,25,60,26,211
58,159,57,79,76,13,32,56,51,39,88,38,71,26,53,27,193
55,155,65,89,89,15,38,53,54,39,91,35,64,24,58,26,213
67,169,67,87,85,14,34,55,58,39,92,38,73,25,57,27,210
48,169,72,84,84,15,36,55,61,39,94,36,75,23,57,27,204
55,160,64,81,83,14,38,53,51,42,93,39,74,26,55,26,203
55,159,55,71,71,15,33,56,46,37,84,37,71,26,56,26,179
62,170,72,93,94,15,40,59,54,41,94,38,75,0,59,28,225
29,170,81,88,87,15,40,60,64,43,100,39,76,25,57,27,214
61,176,77,87,84,14,38,59,58,45,94,40,80,28,57,28,211
30,170,69,81,81,14,35,56,56,43,97,41,75,27,56,25,203
26,180,70,71,70,15,33,61,52,45,97,37,83,24,59,26,178
32,179,58,68,66,14,33,62,47,44,90,41,81,26,57,28,175
59,161,61,86,85,16,38,53,54,41,93,43,69,24,56,27,214
63,161,78,97,99,17,41,56,60,40,100,38,72,30,58,27,234
63,159,59,87,87,16,36,54,49,39,87,38,72,30,57,28,212
62,164,51,69,68,16,35,58,46,40,86,40,76,29,55,24,177
24,172,71,85,81,14,36,59,63,46,98,38,79,23,59,28,204
25,168,71,80,77,15,37,57,57,45,96,40,74,23,60,27,197
30,172,77,94,92,16,38,59,61,43,99,37,80,27,55,26,223
40,171,69,86,82,16,39,58,57,43,96,41,76,23,59,27,209
20,173,58,73,72,16,36,60,52,42,90,42,79,25,59,25,187
62,163,65,89,88,17,39,55,54,41,93,41,74,26,57,26,218
62,164,55,81,80,15,34,55,50,38,88,40,75,25,56,26,201
26,169,63,79,76,14,36,57,58,42,88,38,78,25,58,26,193
26,165,54,76,74,13,32,56,51,40,87,41,74,25,56,26,191
25,167,63,79,76,15,35,56,56,40,94,37,75,29,58,26,192
24,163,65,81,79,16,35,52,61,42,95,39,72,30,57,25,199
75,164,63,80,80,17,37,57,52,40,93,38,73,24,57,27,198
69,162,74,98,99,17,42,55,63,42,100,37,69,24,56,28,234
21,164,53,67,66,14,33,56,48,40,85,43,76,27,58,25,176
63,164,52,75,72,15,36,54,48,40,85,42,74,31,56,25,189
63,166,68,94,93,16,39,56,54,43,94,43,72,26,56,28,230
72,165,72,101,101,17,37,57,60,40,99,39,73,26,55,27,241
62,170,74,92,92,18,37,59,56,41,99,45,75,31,56,28,229
62,168,63,88,88,15,37,58,54,38,91,39,77,25,56,29,215
54,160,56,74,72,16,35,54,50,35,89,35,70,26,57,26,181
39,183,85,93,89,17,41,63,65,48,103,35,82,30,60,29,217
59,167,59,86,83,16,37,58,50,41,87,33,75,21,58,26,202
40,163,64,81,81,17,37,54,58,44,92,38,72,26,57,27,200
28,169,50,65,65,15,32,55,46,42,81,38,77,27,58,24,168
27,167,65,82,81,14,37,58,55,39,93,38,78,32,58,26,201
55,167,78,94,93,18,43,62,61,44,99,36,73,29,59,29,223
67,167,60,80,83,15,37,57,51,46,89,39,74,23,57,25,202
55,163,63,87,89,16,40,57,50,36,91,39,75,24,57,28,215
57,167,76,100,100,17,39,55,61,43,99,43,73,25,57,27,243
32,171,67,82,79,16,38,56,56,40,93,39,75,29,57,27,200
